,name,neighbourhood,latitude,longitude,room_type,price,minimum_nights,number_of_reviews,availability_365,room
17937,Gorgeous Spacious Duplex Apartment in Brooklyn,Williamsburg,40.70989,-73.94212,Entire home/apt,236,3,14,4,0
17938,"Cozy, lux studio in prime NYC with amazing view",Theater District,40.7621,-73.98446,Entire home/apt,100,30,10,0,0
17939,Beautiful Studio Apartment in East Harlem,East Harlem,40.80008,-73.93762,Entire home/apt,135,14,17,63,0
17940,Big Room/Basement on three bedroom apt,Williamsburg,40.71425,-73.9409,Private room,100,1,1,0,1
17941,A Sunny Room w/Private Bath. 20 m to Mnhttn,Bushwick,40.69401,-73.92842,Private room,60,4,98,156,1
17942,Brooklyn House at 443 linden Bedroom 2,East Flatbush,40.65376,-73.94161,Private room,46,30,12,307,1
17943,Encuentra la tranquilidad ideal,East Elmhurst,40.76339,-73.88675,Private room,40,30,44,0,1
17944,"Coffe maker , microwave and fridge available",Jackson Heights,40.74818,-73.88576,Private room,80,30,0,89,1
17945,*PRIVATE* Loft 5 minutes away from LaGuardia,East Elmhurst,40.75791,-73.8601,Entire home/apt,101,1,209,154,0
17946,Brooklyn House at 443 Linden - Room 5,East Flatbush,40.65405,-73.94332,Private room,85,30,1,338,1
17947,4D Â· 4D Â· 4D Â· Large 2BED UN Location Full Kitchen,Midtown,40.7534,-73.96617,Entire home/apt,1164,3,18,358,0
17948,Brooklyn House at 443 Linden Room 3,East Flatbush,40.65245,-73.94206,Private room,47,30,14,305,1
17949,Brooklyn House at 443 linden Bedroom 4,East Flatbush,40.65239,-73.94354,Private room,60,30,2,218,1
17950,2 bedroom Corner unit overlooking the park,Sunset Park,40.65083,-74.00438,Entire home/apt,100,30,39,24,0
17951,Cozy Chic Bedroom in the Heart of West Village,West Village,40.73268,-74.0033,Private room,146,30,7,0,1
17952,Loft with rooftop in the Heart of Brooklyn,Williamsburg,40.70425,-73.93417,Entire home/apt,285,2,60,326,0
17953,Art and Plant Filled Private Room,Sunset Park,40.66366,-73.99451,Private room,65,30,7,0,1
17954,Financial District Apartment/ Room,Financial District,40.71023,-74.00735,Private room,75,30,0,355,1
17955,New York House,Greenwich Village,40.73271,-73.99617,Entire home/apt,150,90,0,365,0
17956,Charming Mid Century One Bedroom,Flatbush,40.63879,-73.96578,Entire home/apt,150,30,1,0,0
17957,"Sweet, Small Brooklyn Room!",Bedford-Stuyvesant,40.69315,-73.93711,Private room,25,30,2,0,1
17958,Cozy Spacious Studio 15 mins -Time Square,Woodside,40.74534,-73.90923,Entire home/apt,135,2,78,67,0
17959,NYC Apartment - Upper East Side True 1 Bedroom,Upper East Side,40.76696,-73.9563,Entire home/apt,97,180,6,180,0
17960,Lovely apartment by Washington Square Park/SoHo,Greenwich Village,40.73011,-73.99855,Entire home/apt,113,30,5,209,0
17961,"Beautiful, Safe, Private Brownstone Entire  Floor.",Bedford-Stuyvesant,40.68169,-73.94342,Entire home/apt,166,2,242,270,0
17962,Charming and cozy one-bedroom on Upper West Side,Morningside Heights,40.81487,-73.95873,Entire home/apt,110,30,5,0,0
17963,Sunny one bedroom renovated apartment,Queens Village,40.72122,-73.75003,Entire home/apt,72,30,60,281,0
17964,Luxury Brownstone living in the heart of Brooklyn,Bedford-Stuyvesant,40.68501,-73.93801,Entire home/apt,329,4,129,135,0
17965,Charming 2 Bedroom Apartment in Ideal Location,Vinegar Hill,40.6988,-73.98518,Entire home/apt,257,30,9,0,0
17966,Cozy Bensonhurst Room,Bensonhurst,40.6073,-73.99184,Private room,68,30,1,173,1
17967,Beautiful Duplex & Private Terrace in Williamsburg,Williamsburg,40.70802,-73.94559,Private room,39,30,10,0,1
17968,New York City Private bedroom and shared bath,Washington Heights,40.84957,-73.94124,Private room,56,31,16,0,1
17969,Dumbo paradise,Fort Greene,40.69718,-73.97296,Private room,45,1,61,9,1
17970,"Colorful East Village 1BR, Gym, Doorman, Rooftop by Blueground",Lower East Side,40.72104,-73.98513,Entire home/apt,303,30,0,290,0
17971,Spacious room in a Beautiful house,Williamsburg,40.70786,-73.93756,Private room,115,7,4,84,1
17972,Spacious Room in well Loved East Williamsburg Home,Bushwick,40.7052,-73.92736,Private room,50,30,5,0,1
17973,Beuty full bedroom,Maspeth,40.73754,-73.89895,Private room,50,30,14,0,1
17974,Large Studio Apartment in Historic Brownstone,Harlem,40.81296,-73.94804,Entire home/apt,137,5,70,129,0
17975,Prolonged Traveler's Dream (a month first & more),Hunts Point,40.81197,-73.88926,Private room,45,30,8,330,1
17977,Spacious Private Room in the heart of Harlem,Harlem,40.81856,-73.93828,Private room,74,30,0,0,1
17978,NEW Lofty 1bedroom UpperEast Side,Upper East Side,40.76076,-73.9621,Entire home/apt,235,30,65,162,0
17979,â˜†New renovated apartment in Jackson Heightsâ˜†,Jackson Heights,40.74908,-73.89389,Entire home/apt,159,1,17,56,0
17980,"Lovely, Clean & Cozy 2 Bedrooms with Garden",Crown Heights,40.67364,-73.93575,Entire home/apt,119,3,114,208,0
17981,400sqft HUGEroom  2min expresstrain & 1min LIRR,Woodside,40.74465,-73.905,Private room,55,30,6,0,1
17982,Large charming space in the heart of the E Village,East Village,40.7296,-73.98733,Private room,85,30,54,0,1
17983,MAURICE Guest House. Room # 2. Mins from JFK,Jamaica,40.68707,-73.77549,Private room,60,2,33,162,1
17984,"Sunlight, comfort, & Brooklyn charm near the Park",East Flatbush,40.6525,-73.94806,Private room,119,2,23,0,1
17985,"Newly built Apt in 2015, 3min to Subway",Elmhurst,40.74068,-73.87688,Private room,38,30,3,44,1
17986,MAURICE Guest House. Room # 3. Mins from JFK,Jamaica,40.68707,-73.77549,Private room,60,2,50,348,1
17987,Master Suite w/Private Bath & Balcony,Crown Heights,40.67598,-73.95483,Private room,65,2,10,0,1
17988,peaceful Fort Greene treetop retreat,Fort Greene,40.68844,-73.97865,Entire home/apt,193,3,113,190,0
17989,Bensonhurst,Bensonhurst,40.61228,-74.00691,Entire home/apt,80,30,0,0,0
17990,Small Reasonable stay in NYC 3min Subway Grand Ave,Elmhurst,40.74004,-73.87755,Private room,29,30,2,0,1
17991,"Private Studio+Bath+Balcony, 15 mins to Manhattan",Bushwick,40.69236,-73.92596,Private room,96,5,198,275,1
17992,"Private room in large, central Nolita penthouse!",Nolita,40.72314,-73.99321,Private room,140,30,2,0,1
17993,MAURICE Guest House. Room #1 & Bath. Mins from JFK,Jamaica,40.68707,-73.77549,Private room,75,2,31,73,1
17994,Charming redbrick Bronx Villa,Pelham Bay,40.85587,-73.83041,Entire home/apt,450,3,2,62,0
17995,Charming Times Square Midtown One Bedroom!,Hell's Kitchen,40.76191,-73.98911,Private room,139,2,73,196,1
17996,Parisian style 1 bedroom in the Heart of UES!!!,Upper East Side,40.76258,-73.9604,Private room,90,3,28,345,1
17997,"Cozy BK Home - Private Balcony, Roof, 5 stars!",Williamsburg,40.71749,-73.95374,Entire home/apt,175,30,5,0,0
17998,King Hotel Room at Wyndham Midtown 45 Resort,Midtown,40.75322,-73.97186,Private room,175,3,7,16,1
17999,LOVE Best City Views: Luxury & Location 2BD/2BT,Midtown,40.75172,-73.97096,Entire home/apt,358,30,13,0,0
18000,2-P Room/Private Bath/Walk to Subway--Best Value,Borough Park,40.6336,-74.0055,Private room,95,30,17,180,1
18001,Private Bathroom with Private Entrance Door,Borough Park,40.63359,-74.00743,Private room,55,30,1,154,1
18002,GREAT BIG STUDIO APARTMENT ON 3 ST EAST VILLAGE,Midtown,40.74498,-73.9851,Entire home/apt,99,30,0,318,0
18003,AMAZING LUXURY 1 BEDROOM NEAR TIMES SQUARE/MIDTOWN,Hell's Kitchen,40.75789,-73.99403,Entire home/apt,140,30,3,0,0
18004,Private 1 bedroom /In Hamilton Heights Townhouse.,Harlem,40.82295,-73.94977,Private room,120,30,9,83,1
18005,Spacious studio apartment on ideal LES block,Chinatown,40.71633,-73.99039,Entire home/apt,200,30,3,0,0
18006,Designer Apartment in Harlem,Harlem,40.82432,-73.93939,Private room,93,30,16,0,1
18007,Great Access! Close to station/5line u can use!,Woodside,40.7446,-73.89291,Private room,32,30,4,58,1
18008,Bright renovated studio off CPW,Upper West Side,40.79863,-73.96085,Entire home/apt,100,30,1,1,0
18009,"Private Studio + Own Entrance, 15 min to Manhattan",Bushwick,40.69233,-73.9244,Private room,92,5,149,247,1
18010,City Island studio apartment retreat,City Island,40.84825,-73.79012,Entire home/apt,96,2,48,356,0
18011,Brand New Apartment in Williamsburg!,Williamsburg,40.71122,-73.95769,Entire home/apt,250,30,1,0,0
18012,"Modern, Well-Appointed Room in NYC!",Bedford-Stuyvesant,40.69216,-73.95845,Private room,74,2,115,0,1
18013,"3 bdrm, 2 bth duplex -20 mins to midtown -32B",Williamsbridge,40.87816,-73.86414,Entire home/apt,290,30,0,0,0
18014,Brooklyn Style - with a Balcony!!!,Bedford-Stuyvesant,40.69171,-73.9587,Private room,74,2,88,0,1
18015,Tiny Home,Jackson Heights,40.75189,-73.85924,Private room,63,2,94,357,1
18016,Bed room close to NYCâ¬†ï¸Ž with lots of sun lightâ˜€ï¸,Elmhurst,40.73538,-73.87935,Private room,30,28,2,0,1
18017,Cozy private room in spacious Brooklyn Apartment,Crown Heights,40.67554,-73.9527,Private room,50,30,6,0,1
18018,"Luxury Penthouse Suite at the Manhattan Club, NYC",Midtown,40.76419,-73.98048,Private room,621,3,3,337,1
18019,"Lovely Top Apt,  3 Bedrooms (or 2 and a study) !",Bedford-Stuyvesant,40.68747,-73.92478,Entire home/apt,125,30,1,218,0
18020,Huge beedroom close to Cent. Park and Times Square,Midtown,40.76497,-73.97977,Private room,120,2,5,0,1
18021,1 BR /stove /fridge / bath/ living rm 20 mins nyc,Wakefield,40.89399,-73.85224,Entire home/apt,81,15,18,343,0
18022,â¤ 1BD Apt in Astoria near Midtown + LGA â¤,Astoria,40.76197,-73.90486,Entire home/apt,124,30,47,338,0
18023,Linda's Place,Hollis,40.70753,-73.7673,Private room,80,5,13,151,1
18024,Manhattan-Bronx Large Studio Apt in Mott Haven,Port Morris,40.80912,-73.93095,Entire home/apt,89,1,188,341,0
18025,Perfect Location! 2BR Oasis in Heart of Chelsea,Chelsea,40.74351,-73.9974,Entire home/apt,200,30,1,0,0
18026,Perfect Location! Your Oasis in Heart of Chelsea,Chelsea,40.74375,-73.99887,Private room,116,30,15,0,1
18027,Bright clean modern spacious with big front porch!,Prospect Heights,40.6793,-73.96512,Entire home/apt,179,1,3,0,0
18028,Cozy BKLYN 2 Bedrooms-Entire Apartment w/ backyard,Bedford-Stuyvesant,40.69381,-73.94767,Entire home/apt,159,9,25,65,0
18029,Private Bath & Fire Escape Brooklyn Bedroom,Williamsburg,40.71872,-73.94377,Private room,70,30,6,187,1
18030,Bed-Stuy Bedroom # 1 - Warm & Cozy Near Subway,Bedford-Stuyvesant,40.68587,-73.94995,Private room,85,30,9,346,1
18031,Modern living in old Harlem,Harlem,40.82938,-73.93846,Entire home/apt,130,40,4,0,0
18032,2254 and 2nd avenue,East Harlem,40.79602,-73.93865,Private room,45,240,0,365,1
18033,My Place,Washington Heights,40.83964,-73.94287,Private room,125,30,0,363,1
18034,BEST LOCATION- Newly renovated 1 BR in Nolita,Nolita,40.72137,-73.99477,Entire home/apt,170,2,48,0,0
18035,Spacious private bedroom and kitchen in Bedstuy,Bedford-Stuyvesant,40.68281,-73.94969,Private room,40,2,5,0,1
18036,Spacious furnished room in Astoria NYC. Free WiFi!,Astoria,40.76845,-73.9224,Private room,49,30,3,322,1
18037,Relaxing private room in Astoria. Balcony / WiFi.,Astoria,40.76834,-73.9242,Private room,48,30,3,254,1
18038,"Vibrant RM in Astoria. Recent built, 3min->sta",Astoria,40.76787,-73.92432,Private room,48,30,2,335,1
18039,Cosy and friendly private space,Woodside,40.74653,-73.90847,Private room,80,30,4,0,1
18040,Private room in bright and spacious loft,East Village,40.72264,-73.98447,Private room,130,2,44,0,1
18041,Room has queen size bed,Midtown,40.76301,-73.98005,Private room,125,7,1,335,1
18042,Private 1 Bedroom on Top Floor Apartment Building,Lower East Side,40.72122,-73.98829,Entire home/apt,175,30,11,0,0
18043,Sunny and Convenient Park Slope Room,South Slope,40.66535,-73.98278,Private room,55,30,22,0,1
18044,ASTORIA ROOM  very nice with  Balcony N/W train,Astoria,40.76551,-73.91267,Private room,83,28,16,1,1
18045,FT GREENE Studio (1BD FEEL): Near All Subways!,Fort Greene,40.68464,-73.97519,Entire home/apt,220,4,40,232,0
18046,AVery neat one bedroom.,Bedford-Stuyvesant,40.68261,-73.91058,Private room,70,30,4,179,1
18047,"Sunny, Modern Williamsburg Condo Steps from Train",Williamsburg,40.71557,-73.95039,Entire home/apt,140,7,43,35,0
18048,Cozy Apt Close To Manhattan with free parking,Jackson Heights,40.75337,-73.87612,Entire home/apt,120,3,100,332,0
18049,Ex-Large 2 Bedroom Apartment Harlem Delight!,Harlem,40.80797,-73.94865,Entire home/apt,149,30,20,123,0
18050,Queens home in quiet neighborhood Room 2,St. Albans,40.70609,-73.76185,Private room,45,2,22,246,1
18051,EXTRA LARGE  Room close to Midtown,East Harlem,40.79962,-73.94206,Private room,61,5,7,7,1
18052,"Spacious, Cozy, ENTIRE One Bedroom Apartment",Sunset Park,40.63915,-74.01859,Entire home/apt,85,30,5,112,0
18053,LOFT Studio Apt - Queen + Pull Out Couch - Deal,Bedford-Stuyvesant,40.67864,-73.9497,Entire home/apt,130,30,4,0,0
18054,Cozy sun-soaked bedroom in Harlem,Harlem,40.8167,-73.93746,Private room,70,30,3,0,1
18055,ROOM Astoria 8 min to NWR train nice Neighborhood,Astoria,40.76476,-73.91302,Private room,105,30,2,365,1
18056,Modern Brooklyn Studio One Block From B-Train,Brighton Beach,40.5785,-73.96345,Entire home/apt,97,1,214,68,0
18057,"15 minutes to Manhattan, Times square",Long Island City,40.75431,-73.91886,Private room,58,30,2,364,1
18058,NY Sanitized Clean Room 1 Block> 6 Train No Curfew,Soundview,40.82958,-73.8651,Private room,30,30,11,38,1
18059,Spacious Apartment Located By Central Park,Upper West Side,40.78811,-73.96874,Entire home/apt,175,30,34,0,0
18060,Cozy Nest in the heart of Williamsburg Brooklyn,Williamsburg,40.71206,-73.95125,Entire home/apt,90,2,89,0,0
18061,"Small Cozy Room in Astoria, Queens",Astoria,40.76678,-73.91058,Private room,75,5,20,69,1
18062,Cosy room with Queen bed,Woodside,40.74589,-73.91132,Private room,90,30,3,179,1
18063,Industrial Loft Living in NYC,Mott Haven,40.81277,-73.92871,Entire home/apt,70,3,12,1,0
18064,Spacious bedroom near to subway,Jackson Heights,40.75278,-73.88267,Private room,73,4,51,151,1
18065,New York on the Ocean,Brighton Beach,40.57476,-73.9562,Entire home/apt,110,30,24,89,0
18066,Beautiful Apartment for 3 in NYC w Washer/Dryer,Harlem,40.80826,-73.9416,Entire home/apt,125,31,57,336,0
18067,British Room @ Columbia Uni.,Morningside Heights,40.80463,-73.96339,Private room,79,1,41,143,1
18068,Pretty Williamsburg Loft,Williamsburg,40.7106,-73.96082,Entire home/apt,221,1,35,0,0
18069,Quaint Bedroom in Forest Hills,Forest Hills,40.71257,-73.84309,Private room,125,2,3,316,1
18070,Chill Room in soho,SoHo,40.72046,-74.00025,Private room,123,30,3,0,1
18071,Beautiful piano Brooklyn condo overlooking park,Crown Heights,40.67174,-73.94406,Entire home/apt,97,1,161,11,0
18072,Goddess Room in Astoria Gem,Ditmars Steinway,40.77874,-73.91045,Private room,45,30,0,212,1
18073,Cozy Bushwick Apt w/ PRIVATE backyard near L Train,Bushwick,40.70568,-73.92542,Entire home/apt,135,4,5,0,0
18074,"MODERN 2BD WITH ROOFTOP, DOWNTOWN MANHATTAN",Financial District,40.70918,-74.00845,Entire home/apt,249,30,0,0,0
18075,Luxury pied-Ã -terre in Carroll Gdns carriage hse,Carroll Gardens,40.67931,-73.99323,Entire home/apt,207,2,98,199,0
18076,bklyn favorite  spot  near bus and train,East Flatbush,40.65447,-73.91683,Private room,90,30,0,365,1
18077,Great home stay in bklyn,East Flatbush,40.6549,-73.9171,Private room,60,30,1,365,1
18078,Cozy renovated NYC Gateway - 7 min M/R Train,Woodside,40.75306,-73.90245,Private room,72,2,75,350,1
18079,"Entire  apartment, safe, separate entrance, garden",Midwood,40.62684,-73.96276,Entire home/apt,87,30,24,48,0
18080,Sublet - Queen size bedroom in Bushwick,Bushwick,40.70045,-73.92945,Private room,50,30,0,0,1
18081,PRIME LOCATION CLEAN SOHO MODERN APT 2 BEDROOM,SoHo,40.72739,-74.00166,Private room,271,30,33,0,1
18082,Beautiful Loft Style Apartment,Fort Hamilton,40.61882,-74.03266,Private room,99,2,0,36,1
18083,Cozy quiet private room,Harlem,40.79908,-73.95426,Private room,88,30,3,0,1
18084,Beautiful room in Sunset Park,Sunset Park,40.65163,-74.01279,Private room,65,30,9,0,1
18085,Charming Brooklyn 2 Bedroom 1 Bath Apartment,East Flatbush,40.63711,-73.94912,Entire home/apt,90,30,65,171,0
18086,Clinton Hill loft for your creative side.,Bedford-Stuyvesant,40.69181,-73.96047,Entire home/apt,95,30,5,0,0
18087,Charming One Bedroom apt in Clinton Hill Brooklyn,Clinton Hill,40.68758,-73.95983,Entire home/apt,195,7,8,5,0
18088,Unique modern apartment & private entrance & deck,Williamsburg,40.71682,-73.96493,Entire home/apt,270,30,6,239,0
18089,COVID-Safe: Private Room & Entry,Forest Hills,40.7196,-73.85427,Entire home/apt,103,2,152,46,0
18090,East Elmhurst  Rear Walk-in Masterbedroom,East Elmhurst,40.76088,-73.86886,Private room,69,1,60,107,1
18091,Beautiful cosy room in a Luxury Building,Bedford-Stuyvesant,40.68943,-73.95109,Private room,77,30,3,0,1
18092,Gem of East New York,East New York,40.66578,-73.87536,Private room,75,2,1,329,1
18093,Charming Brooklyn 1 Bed 1 Bath Apartment,East Flatbush,40.63753,-73.95038,Entire home/apt,80,30,38,190,0
18094,"Cozy, Sunny Bedroom near Times Square/hk",Hell's Kitchen,40.7592,-73.99409,Private room,195,1,4,0,1
18095,Hispanic Cultured NYC 2.0,Fordham,40.85651,-73.90443,Private room,45,4,47,115,1
18096,Cozy Studio Alcove in the heart of East Village!!,East Village,40.72774,-73.98792,Entire home/apt,93,30,14,0,0
18097,Sunny & spacious 2BR APT - ideal for WFH in NY.,Crown Heights,40.66509,-73.95076,Entire home/apt,87,14,13,36,0
18098,Lovely private bedroom in Manhattan,Inwood,40.86616,-73.92336,Private room,43,2,122,161,1
18099,Cozy 1 bedroom in Murray Hill.,Murray Hill,40.74467,-73.97461,Entire home/apt,100,30,0,0,0
18100,"HUGE Art-Loft Warehouse in Bushwick, Brooklyn",Bushwick,40.70748,-73.92192,Entire home/apt,200,3,13,0,0
18101,Upper East Side room with full size bed,East Harlem,40.79065,-73.94699,Private room,89,30,6,0,1
18102,Parisian Style Apartment in Heart of Brooklyn,Prospect Heights,40.67907,-73.97312,Entire home/apt,180,30,10,0,0
18103,RENOVATED LUXURY 3BR 3BATH ON LITTLE WEST STREET,Battery Park City,40.70442,-74.01683,Entire home/apt,433,180,0,334,0
18104,Luxurious home in the sky overlooking 5th Ave.,Midtown,40.75096,-73.98123,Entire home/apt,300,30,10,0,0
18105,East Village Studio,East Village,40.72927,-73.98584,Entire home/apt,183,4,5,44,0
18106,Luxurious Apt Best Finishes & Location,Kips Bay,40.74427,-73.98084,Entire home/apt,125,30,10,308,0
18107,CLASSIC/ BRIGHT 1 BEDROOM  IN UNION SQUARE,East Village,40.73166,-73.98448,Entire home/apt,180,30,0,364,0
18108,Luxury on the park. Elivator Doorman Building,East Village,40.72545,-73.97975,Entire home/apt,250,30,2,133,0
18109,Cute Private Room in Astoria Duplex,Astoria,40.76677,-73.91385,Private room,55,3,43,0,1
18110,BEAUTIFUL UPPER WEST SIDE-WEST 83RD STREET,Upper West Side,40.78561,-73.97488,Entire home/apt,215,30,0,365,0
18111,Gem of East New York,East New York,40.66657,-73.87338,Entire home/apt,107,2,30,70,0
18112,Private room in E. Williamsburg!  Budget friendly!,Williamsburg,40.71117,-73.93796,Private room,49,2,28,0,1
18113,Nicely decorated apt with amazing private rooftop!,Crown Heights,40.67495,-73.92084,Entire home/apt,180,365,35,0,0
18114,Ultra-Modern Hidden Gem in Downtown Brooklyn,Downtown Brooklyn,40.69173,-73.98501,Entire home/apt,135,30,9,0,0
18115,"Cozy, Private Bedroom Near Museum Mile",Upper East Side,40.77367,-73.9455,Private room,99,30,25,214,1
