,name,neighbourhood,latitude,longitude,room_type,price,minimum_nights,number_of_reviews,availability_365,room
252,Walk To Beach or City 1 -Our #1 Requested Room,Dorchester,42.31776,-71.05795,Private room,50,29,225,338,1
253,Condo overlooking Boston Harbour,South Boston,42.33284,-71.04685,Entire home/apt,350,91,1,0,0
254,The Nantucket Room near Harvard Square,Allston,42.3605,-71.12633,Private room,48,3,251,129,1
255,"Two Rooms, Private Bath, AC -sleeps 2",Roslindale,42.28516,-71.13772,Private room,115,29,105,39,1
256,Boston Back Bay/Copley Square,Back Bay,42.35147,-71.07835,Entire home/apt,200,3,53,345,0
257,Great location! 3 BD single fam. Kid-friendly.,Back Bay,42.35009,-71.07023,Entire home/apt,554,91,15,318,0
258,"Large room, wood floor, 2 windows",South Boston,42.33034,-71.05802,Private room,61,5,156,163,1
259,South End Condo,South End,42.34459,-71.06999,Private room,100,91,0,0,1
260,"Sunny room, en-suite bathroom, minutes to Boston",East Boston,42.37615,-71.03331,Private room,75,2,370,73,1
261,The Meditation Room near Harvard Square,Allston,42.3605,-71.12633,Private room,55,91,171,253,1
262,Comfortable and close! 1.5 miles to Center,Roxbury,42.32966,-71.09597,Entire home/apt,169,29,98,142,0
263,"Little Italy, Historic, Freedom Trail, TD Garden",North End,42.36545,-71.05623,Entire home/apt,105,1,480,160,0
264,"RENOVATED, Pvt entrance, CDC cleaning, Whole Foods",Allston,42.34689,-71.13679,Entire home/apt,80,32,111,196,0
265,Harvard Boston University MIT,Allston,42.35483,-71.13694,Private room,45,91,6,362,1
266,Pvt tree top suite in great location,Jamaica Plain,42.31583,-71.11448,Private room,109,2,203,77,1
267,Spacious room convenient to subway,Jamaica Plain,42.31984,-71.10569,Private room,50,3,270,31,1
268,Brand New 2 BR | 1 BA in So. BOS #3,South Boston,42.33536,-71.04523,Entire home/apt,150,10,160,77,0
269,`Hidden Gem in Boston,Hyde Park,42.24638,-71.11757,Entire home/apt,99,1,117,0,0
270,Great city views top floor one bed #7,South End,42.34144,-71.0763,Entire home/apt,90,29,80,312,0
271,Spacious 5BR Condo Near Metro,Jamaica Plain,42.29828,-71.11048,Entire home/apt,528,3,135,311,0
272,"Large room, excellent access",South Boston,42.33034,-71.05802,Private room,61,5,72,174,1
273,Spacious unit near public transportation,Roslindale,42.2863,-71.11945,Entire home/apt,64,91,105,365,0
274,Apartment close to everything!,Downtown,42.35913,-71.06138,Entire home/apt,75,91,216,103,0
275,Luxury Sunny Hill Townhouse Unit #2,Roxbury,42.31043,-71.08642,Entire home/apt,450,31,16,365,0
276,Cozy private room near bus stop,Roslindale,42.28411,-71.11693,Private room,50,29,13,362,1
277,Beautiful Waterfront Location.,South Boston Waterfront,42.34791,-71.04196,Private room,149,29,225,365,1
278,"Sunny renovated 1 bed, near BC,BU",Brighton,42.34118,-71.14678,Entire home/apt,110,180,32,226,0
279,south end/back bay brownstone,South End,42.34449,-71.07674,Entire home/apt,277,3,56,80,0
280,Vintage Brownstone on Newbury|1 BR 1BA #3,Back Bay,42.34821,-71.08625,Entire home/apt,149,2,118,21,0
281,Renovated Boston Apartment,Charlestown,42.37639,-71.06389,Entire home/apt,200,91,24,0,0
282,Entire Loft Apt in Prestigious Beacon Hill,Downtown,42.359,-71.06203,Entire home/apt,79,91,259,187,0
283,Cool Top Floor 1 Bedroom Penthouse,Chinatown,42.34991,-71.06164,Entire home/apt,207,91,7,246,0
284,"Stylish Downtown Studio in the SouthEnd, C.Ave# 45",South End,42.34441,-71.07633,Entire home/apt,114,1,168,304,0
285,"Stylish Downtown Studio in the SouthEnd, C.Ave# 43",South End,42.34441,-71.07633,Entire home/apt,112,1,84,301,0
286,"Stylish Downtown Studio in the SouthEnd, C.Ave# 1",South End,42.34447,-71.07644,Entire home/apt,109,1,123,318,0
287,Stylish & Comfortable Newbury St Studio; #10,Back Bay,42.34982,-71.08264,Entire home/apt,140,1,190,281,0
288,South End Studio Perfect for Work Travel #26,South End,42.34441,-71.07633,Entire home/apt,140,1,57,344,0
289,"Heart of South End, Convenient, Comfy Studio #22",South End,42.34441,-71.07633,Entire home/apt,109,1,107,296,0
290,"Charming Studio in Boston Brownstone, C.Ave#5",South End,42.34447,-71.07644,Entire home/apt,155,1,213,361,0
291,Experience an 1880s Victorian house,Jamaica Plain,42.31783,-71.10651,Private room,95,1,230,0,1
292,"Treetop and Ocean view, safe, near metro",Dorchester,42.31392,-71.06137,Private room,70,2,36,264,1
293,Stylish South End Apartment,South End,42.33768,-71.07624,Entire home/apt,180,29,101,34,0
294,"Small room Easy to Downtown, Longwood Clean Sunny",Roxbury,42.31676,-71.08,Private room,35,150,11,365,1
295,"South End Studio, Ideal for Boston Travelers..# 23",South End,42.34441,-71.07633,Entire home/apt,90,1,91,309,0
296,Renovated Parking EZ to downtown,Roxbury,42.31676,-71.08,Private room,37,150,5,365,1
297,"Allston, Close to Harvard Business School + BU A",Allston,42.35803,-71.12952,Private room,68,91,253,359,1
298,A Fenway Getaway,Fenway,42.34512,-71.09479,Entire home/apt,185,91,102,242,0
299,"Stylish Downtown Studio in the SouthEnd, C.Ave# 31",South End,42.34441,-71.07633,Entire home/apt,155,1,154,364,0
300,"Stylish Studio in Boston Brownstone, C.Ave# 21",South End,42.34441,-71.07633,Entire home/apt,140,1,86,338,0
301,"Beautiful Home in Jamaica Plain, MA",Jamaica Plain,42.31927,-71.11325,Private room,60,91,0,0,1
302,Stylish Studio on Newbury St; #3,Back Bay,42.34982,-71.08264,Entire home/apt,140,1,221,339,0
303,"City Living with a View, Newbury St; #4",Back Bay,42.34979,-71.08263,Entire home/apt,159,1,228,294,0
304,"Stylish Studio on Newbury St, THIS IS BOSTON!; #12",Back Bay,42.34982,-71.08264,Entire home/apt,140,1,199,272,0
305,Spacious bedroom close to downtown,Dorchester,42.315,-71.0564,Private room,59,91,0,0,1
306,"Exquisite 5 Rm Treetop Haven, JP Center, Driveway!",Jamaica Plain,42.30849,-71.11721,Entire home/apt,284,2,48,242,0
307,French Country 2bd/2bth Heart of JP,Jamaica Plain,42.32132,-71.10957,Entire home/apt,250,91,1,0,0
308,Cozy JP bedroom near Orange Line T,Jamaica Plain,42.31355,-71.10003,Private room,161,91,25,179,1
309,2 Bedroom in the heart of Boston,North End,42.367,-71.05764,Entire home/apt,200,91,6,0,0
310,Basement apartment in Charlestown,Charlestown,42.38239,-71.06393,Private room,200,91,8,365,1
311,North Station Luxury Apartment!,Downtown,42.36478,-71.06122,Entire home/apt,225,91,2,0,0
312,Clean bedroom in Allston,Allston,42.35368,-71.13452,Private room,35,91,2,0,1
313,Cozy  Apt. 20 Minutes  from Downtown,Roslindale,42.279,-71.11814,Entire home/apt,178,29,42,1,0
314,Easy to downtown/Longwood Free Parking Clean House,Roxbury,42.31676,-71.08,Private room,34,150,7,365,1
315,Cozy Rm Off-Street Parking EZ 2 downtown/Longwood,Roxbury,42.31676,-71.08,Private room,34,150,6,365,1
316,M&R - Front Bedroom Bathroom Parking - Walk to T!,Dorchester,42.29325,-71.05707,Private room,59,2,134,199,1
317,M&R Quiet Back Room Parking Bathroom,Dorchester,42.29348,-71.05569,Private room,62,2,213,320,1
318,Boston 2 bedroom top floor condo w/balcony!,Jamaica Plain,42.30483,-71.11486,Entire home/apt,150,91,5,0,0
319,One Bedroom right by Fenway Park,Fenway,42.34687,-71.09051,Entire home/apt,135,91,15,0,0
320,Charming urban studio,Roxbury,42.31236,-71.08133,Entire home/apt,73,91,110,0,0
321,Light and airy separate apt in funky Jamaica Plain,Jamaica Plain,42.31572,-71.10847,Entire home/apt,93,2,240,124,0
322,"Quiet, sunny studio, directly on the T",Brighton,42.343,-71.14416,Entire home/apt,101,90,7,318,0
323,Beautiful Apartment in Beacon Hill,West End,42.36207,-71.06885,Private room,60,91,1,0,1
324,Spacious and Sunny Brookline Apartment,Brighton,42.34532,-71.13829,Entire home/apt,195,3,184,124,0
325,Private apartment /parking/cozy garden. STR-398119,South Boston,42.33053,-71.05388,Entire home/apt,100,2,335,315,0
326,Private Bedroom,Charlestown,42.38071,-71.07037,Private room,150,91,0,365,1
327,"Beautiful 2Bedroom in the South End, Garden Unit",South End,42.34447,-71.07644,Entire home/apt,156,29,124,24,0
328,Seaport Apartment - Luxury Building,South Boston Waterfront,42.34717,-71.03905,Private room,200,1,0,269,1
329,Stylish & Comfortable Newbury St Studio; #5,Back Bay,42.34982,-71.08264,Entire home/apt,115,1,98,352,0
330,Stylish & Comfortable Newbury St Studio; #11,Back Bay,42.34982,-71.08264,Entire home/apt,115,1,175,342,0
331,"Comfortable Studio in Back Bay, on Newbury St; #7",Back Bay,42.34982,-71.08264,Entire home/apt,130,1,152,342,0
332,Comfortable & Stylish Studio on Newbury St; #2,Back Bay,42.34982,-71.08264,Entire home/apt,155,1,168,238,0
333,Stylish & Comfortable Newbury St Studio; #6,Back Bay,42.34982,-71.08264,Entire home/apt,159,1,212,302,0
334,Charming Studio on Boston's iconic Newbury St; #8,Back Bay,42.34982,-71.08264,Entire home/apt,155,1,192,315,0
335,"Charming Studio in Boston Brownstone, #44",South End,42.34441,-71.07633,Entire home/apt,94,1,102,317,0
336,Sunny bedroom in Allston,Allston,42.35976,-71.13372,Private room,44,91,13,0,1
337,Private room near bus stop,Roslindale,42.28413,-71.11671,Private room,50,29,5,170,1
338,SAFE CENTRAL CITY LOCATION! WalkToWork/Everywhere!,Fenway,42.35105,-71.09488,Entire home/apt,205,91,16,273,0
339,Spacious South End Studio w/Boston View #7,South End,42.34447,-71.07644,Entire home/apt,111,1,190,346,0
340,"Stylish Downtown Studio in the SouthEnd, C.Ave# 2",South End,42.34447,-71.07644,Entire home/apt,114,1,162,319,0
341,Charming & Stylish Studio on Beacon Hill; #6,Beacon Hill,42.36017,-71.06346,Entire home/apt,140,1,161,345,0
342,"Downtown Beacon Hill, Convenient, Comfy Studio; #14",Beacon Hill,42.36017,-71.06346,Entire home/apt,117,1,160,319,0
343,Charming & Stylish Studio on Beacon Hill; #11,Beacon Hill,42.36017,-71.06346,Entire home/apt,99,1,136,359,0
344,Stunning Beacon Hill Boston Townhouse Apartment,Beacon Hill,42.35623,-71.07023,Entire home/apt,664,4,73,146,0
345,Charming & Stylish Studio on Beacon Hill; #3,Beacon Hill,42.36017,-71.06346,Entire home/apt,120,1,158,364,0
346,5 bedroom/3.5 bath  home w/ large yard and pool.,Hyde Park,42.24086,-71.12388,Entire home/apt,130,30,3,17,0
347,Sunny and Quiet top floor #8,South End,42.34128,-71.07607,Entire home/apt,70,30,78,280,0
348,Spacious 4 BR | 2.5 BA Single-Family Home,South Boston,42.333,-71.03544,Entire home/apt,467,2,96,231,0
349,Beacon Hill Studio w/ patio&parking,Beacon Hill,42.36023,-71.06856,Entire home/apt,150,3,314,150,0
350,Modern Classic Boston Brownstone by LMA & T,Roxbury,42.32936,-71.09328,Entire home/apt,1104,2,3,0,0
351,Beacon Hill Duplex on Charles|3 BR 2BA,Beacon Hill,42.35763,-71.0715,Entire home/apt,298,2,125,3,0
352,Charming & Stylish Studio on Beacon Hill; #9,Beacon Hill,42.36017,-71.06346,Entire home/apt,140,1,205,297,0
353,"2BD, Steps to Hospitals, T&Colleges",Longwood Medical Area,42.34218,-71.10698,Entire home/apt,123,91,0,0,0
354,"Stylish Downtown Studio in the SouthEnd, C.Ave# 41",South End,42.34441,-71.07633,Entire home/apt,155,1,118,358,0
355,"Heart of South End, Convenient, Comfy Studio #32",South End,42.34441,-71.07633,Entire home/apt,112,1,104,316,0
356,Charming & Stylish Studio on Beacon Hill; #2,Beacon Hill,42.36017,-71.06346,Entire home/apt,136,1,137,358,0
357,Charming & Stylish Studio on Beacon Hill; #8,Beacon Hill,42.36017,-71.06346,Entire home/apt,119,1,258,285,0
358,Comfy Beacon Hill Studio Great for Work Travel; #7,Beacon Hill,42.36017,-71.06346,Entire home/apt,135,1,273,292,0
359,Charming & Stylish Studio on Beacon Hill;#15,Beacon Hill,42.36017,-71.06346,Entire home/apt,140,1,126,339,0
360,Charming & Stylish Studio on Beacon Hill; #12,Beacon Hill,42.36017,-71.06346,Entire home/apt,140,1,161,339,0
361,Large bedroom in South End w/ Patio,South End,42.34203,-71.07256,Private room,180,91,0,0,1
362,Morning Glory Bed & Breakfast!,Hyde Park,42.24179,-71.12412,Private room,75,29,133,361,1
363,"Charming home Away from Home, close to parks",Jamaica Plain,42.31689,-71.1004,Entire home/apt,120,2,255,133,0
364,"Downtown Beacon Hill, Convenient, Comfy Studio; #1",Beacon Hill,42.36017,-71.06346,Entire home/apt,114,1,130,326,0
365,Studio apartment conveniently located in Downtown,Downtown,42.35396,-71.06128,Entire home/apt,99,91,22,0,0
366,"Centrally located Studio in Boston ,#35",South End,42.34441,-71.07633,Entire home/apt,104,1,136,306,0
367,Andrew Sq Room Close to T&Shops,Dorchester,42.32404,-71.05822,Private room,75,91,4,365,1
368,A Very Large Room - Beige Room,Dorchester,42.32601,-71.05969,Private room,165,91,1,365,1
369,Andrew Sq - Quiet Yellow Room,Dorchester,42.3241,-71.05963,Private room,100,91,1,365,1
370,A Very Large Room- Great for Couple,Dorchester,42.3242,-71.05839,Private room,85,91,6,365,1
371,Private Rm in South Boston Close to Public Transit,South Boston,42.32796,-71.05422,Private room,101,1,2,177,1
372,North End Studio,North End,42.36388,-71.05765,Entire home/apt,250,91,0,0,0
373,Nice bedroom in a shared apt.,Roxbury,42.32554,-71.09757,Private room,79,91,2,0,1
374,One-Bed Condo (Downtown Boston),Downtown,42.35308,-71.05804,Entire home/apt,179,91,2,0,0
375,"Charming Studio in Boston Brownstone, #6",South End,42.34447,-71.07644,Entire home/apt,140,1,104,342,0
376,Updated South Boston Condo,South Boston,42.33567,-71.05366,Entire home/apt,206,91,5,0,0
377,Friendly Resting Spot/Great Transit,Jamaica Plain,42.30439,-71.11454,Private room,96,91,32,88,1
378,"Stylish Downtown Studio in the Boston, C.Ave# 34",South End,42.34441,-71.07633,Entire home/apt,109,1,116,332,0
379,Boston University Harvard MIT,Allston,42.3547,-71.13722,Private room,38,91,9,319,1
380,Brownstone in heart of Back Bay,Back Bay,42.3544,-71.07637,Entire home/apt,5000,91,181,0,0
381,Gorgeous Beacon Hill Apartment,Beacon Hill,42.36105,-71.06645,Entire home/apt,90,29,199,230,0
382,"Centrally located Studio in the SouthEnd, #25",South End,42.34441,-71.07633,Entire home/apt,89,1,160,303,0
383,Gorgeous  King Suite.  Boston’s historic North End,North End,42.36459,-71.05627,Entire home/apt,208,2,132,13,0
384,*** Sunny Studio *** near Airport & Train stop,East Boston,42.37594,-71.03634,Entire home/apt,75,60,155,90,0
385,MONTHLY DISCOUNTS! BOOK Now For This Winter!,South Boston Waterfront,42.34283,-71.05018,Entire home/apt,124,29,315,140,0
386,Airy light-filled remodeled 2BR on tree lined St,Jamaica Plain,42.31086,-71.11714,Entire home/apt,284,4,99,301,0
387,Beautiful brown stone in South End,South End,42.34274,-71.07832,Entire home/apt,400,91,0,0,0
388,awesome apartment in great location,North End,42.36625,-71.05624,Private room,57,91,0,0,1
389,Room on Top - South End brownstone,South End,42.33696,-71.07681,Private room,71,1,426,134,1
390,"Charming Studio in Boston Brownstone, C. Ave #33",South End,42.34441,-71.07633,Entire home/apt,109,1,102,230,0
391,Sunny and cozy home near one end of freedom trail,Charlestown,42.37736,-71.06517,Entire home/apt,135,2,292,50,0
392,Country Cottage in the City,West Roxbury,42.25481,-71.14593,Entire home/apt,129,4,123,75,0
393,Gorgeous and Bright Victorian Home,Hyde Park,42.25274,-71.11599,Private room,63,29,36,365,1
394,Executive Garden Apartment,Brighton,42.34196,-71.16095,Entire home/apt,223,2,259,124,0
395,Sunny Room  Allston,Allston,42.35953,-71.13511,Private room,53,91,27,0,1
396,"Boston, Back Bay Condo w/Private Roof Deck",Back Bay,42.34542,-71.08055,Entire home/apt,249,29,118,269,0
397,Furnished Back Bay 345,Back Bay,42.34874,-71.08911,Entire home/apt,189,180,9,184,0
398,In THE HEART OF BOSTON W/D InUnit*,South End,42.34527,-71.07166,Entire home/apt,349,29,16,163,0
399,Sunny Modern 2BR apt in Boston,Allston,42.34751,-71.13569,Entire home/apt,298,91,0,0,0
400,"Stunning suite, historic victorian",Jamaica Plain,42.30928,-71.11108,Private room,157,91,41,365,1
401,"Lovely, Quiet Room",Hyde Park,42.25907,-71.11893,Private room,45,91,13,216,1
402,Cozy studio apartment in Jamaica plain!,Jamaica Plain,42.3168,-71.10721,Entire home/apt,121,7,460,284,0
403,"Downtown Beacon Hill, Convenient, Comfy Studio; #10",Beacon Hill,42.36017,-71.06346,Entire home/apt,119,1,218,340,0
404,Brownstone Penthouse Private Bath Suite by LMA & T,Roxbury,42.32776,-71.09194,Private room,77,4,148,72,1
405,Brownstone Serene Room Treetop Views by LMA & T,Roxbury,42.32826,-71.09105,Private room,73,29,112,56,1
406,"1 Bedroom Apt Beacon Hill, Boston",Beacon Hill,42.35824,-71.06903,Entire home/apt,225,91,6,0,0
407,Private Bedroom & Bath @Kendall/MIT,West End,42.36206,-71.06905,Private room,99,1,154,0,1
408,Owner's Art Filled Modern Brownstone Apt,Roxbury,42.32751,-71.09196,Private room,300,3,0,36,1
409,Cozy Beacon Hill Room,Beacon Hill,42.36048,-71.06417,Private room,75,91,0,0,1
410,Cozy Double Times II,Mattapan,42.27173,-71.07936,Private room,70,29,61,350,1
411,Fireplace Haven,Mattapan,42.2719,-71.07935,Private room,75,29,38,321,1
412,"Elegant, spacious boudoir with fireplace.",Jamaica Plain,42.30861,-71.11105,Private room,151,91,15,365,1
413,"Elegant studio,kitchn, soaking tub",Jamaica Plain,42.30994,-71.11119,Entire home/apt,146,91,24,153,0
414,Just around the corner from the Red Line!,Dorchester,42.28946,-71.06818,Private room,40,30,12,365,1
415,Warm & Cozy Home for Your Stay!,Dorchester,42.29005,-71.06222,Entire home/apt,349,1,13,331,0
416,Studio on Charles St. in Beacon Hil,Beacon Hill,42.35867,-71.07008,Entire home/apt,150,91,12,0,0
417,Furnished apartment in Hyde Park,Hyde Park,42.25742,-71.12604,Entire home/apt,279,2,0,0,0
418,Cozy & sunny apartment BU/Allston,Allston,42.35326,-71.127,Entire home/apt,109,91,0,0,0
419,"Private floor w/ 2BR, 1B, 1LR NOW w/ FULL KITCHEN",Brighton,42.35475,-71.15875,Entire home/apt,100,29,66,303,0
420,"Centrally located, cozy studio",Fenway,42.34753,-71.10353,Entire home/apt,110,91,2,0,0
421,Comfy Beacon Hill Studio Great for Work Travel; #4,Beacon Hill,42.36017,-71.06346,Entire home/apt,100,1,185,346,0
422,"The Lincoln Suite at The Upton, 1+ Month Stays",South End,42.34299,-71.07305,Entire home/apt,115,3,15,166,0
423,Spacious room close to T-Station,Roxbury,42.32708,-71.09752,Private room,60,91,1,0,1
424,Spacious one bedroom in Beacon Hill,Beacon Hill,42.35964,-71.06552,Entire home/apt,130,91,1,0,0
425,"Big, Bright, and Spacious Bedroom",Allston,42.35291,-71.12859,Private room,26,91,11,0,1
426,"Arboretum retreat with AC, private bath, entrance.",Roslindale,42.29021,-71.13046,Private room,85,2,139,0,1
427,Double in Arts & Crafts Bungalow,West Roxbury,42.2779,-71.14423,Private room,44,29,66,0,1
428,Luxury in Back Bay / South End,Back Bay,42.34473,-71.07953,Entire home/apt,450,91,1,0,0
429,Two rooms in Arts & Crafts Bungalow,West Roxbury,42.2779,-71.14423,Private room,66,29,133,0,1
430,"Sunny, Family-Friendly Apartment",Jamaica Plain,42.30627,-71.10763,Entire home/apt,150,91,1,0,0
431,Family-friendly private room,Jamaica Plain,42.30571,-71.10567,Private room,100,91,1,0,1
432,"Private Bed and Bathroom,parking, close to airport",East Boston,42.38074,-71.03767,Private room,70,91,268,362,1
433,Charming Bedroom in Kenmore,Fenway,42.34971,-71.09535,Private room,90,91,1,0,1
434,Back Bay apartment,Back Bay,42.35166,-71.07955,Entire home/apt,159,91,2,0,0
435,Double Room in Beautiful Home!,Dorchester,42.28992,-71.06248,Private room,139,1,185,341,1
436,Spacious Bedroom in Cozy Home!,Dorchester,42.28992,-71.06248,Private room,89,1,259,343,1
437,Cozy Room in Large Home!,Dorchester,42.28992,-71.06248,Private room,119,1,210,349,1
438,Tranquil room in great spot!,Jamaica Plain,42.32112,-71.1145,Private room,80,91,0,0,1
439,Stunning triplex loft style condo - Quiet building,Roxbury,42.33371,-71.07748,Entire home/apt,250,91,0,184,0
